len_of_url,no_of_dots,security_sensitive_words,no_of_hyphens_in_dom,dir_len,no_of_subdir,domain_len,domain_token_count,path_token_count,ip_present,largest_domain_tok_len,avg_dom_token_len,largest_path_token_length,avg_path_token_length,suspicious tld,len_of_file,total_dots_in_file,total_delims_in_file,len_of_argument,no_of_variables,len_of_largest_variable_val,max_no_of_argum_delims,create_age(months),expiry_age(months),update_age(days),zipcode,Lable,URL
17.0,2.0,0.0,0.0,1.0,0.0,16.0,3.0,0.0,0.0,8.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.aletheas.com/
24.0,2.0,0.0,0.0,1.0,0.0,23.0,3.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.yourcareerquest.com/
17.0,2.0,0.0,0.0,1.0,0.0,16.0,3.0,0.0,0.0,8.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.jobbound.com/
66.0,6.0,0.0,0.0,37.0,4.0,20.0,3.0,4.0,0.0,13.0,6.0,12.0,8.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://alfagardening.com.au/wp-snapshots/tmp/payment/usaa-files/pin.ph...
18.0,2.0,0.0,0.0,1.0,0.0,17.0,3.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.gocricket.com/
21.0,1.0,0.0,0.0,1.0,0.0,20.0,2.0,0.0,0.0,16.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://reflexrecordshop.com/
66.0,5.0,0.0,0.0,23.0,1.0,32.0,3.0,1.0,0.0,18.0,10.0,21.0,21.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,"http://segurancaonlineita.servepics.com/Atualizacao_Cadastral/GRIPNET,..."
21.0,3.0,0.0,0.0,1.0,0.0,20.0,4.0,0.0,0.0,9.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.ceoonline.com.au/
28.0,3.0,0.0,0.0,14.0,2.0,14.0,4.0,2.0,1.0,3.0,2.75,9.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://108.179.192.50/~conta540/dt/
66.0,5.0,0.0,0.0,34.0,4.0,28.0,3.0,4.0,0.0,20.0,8.666666666666666,11.0,7.25,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.artycotallercreativo.com/libraries/legacy/log/beveiliging/i...
17.0,1.0,0.0,0.0,1.0,0.0,16.0,2.0,0.0,0.0,12.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://ashiqgallery.com/
27.0,3.0,0.0,0.0,5.0,1.0,10.0,3.0,1.0,0.0,3.0,2.6666666666666665,3.0,3.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.rte.ie/rss/business.xml
17.0,2.0,0.0,0.0,1.0,0.0,16.0,3.0,0.0,0.0,8.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.nysoclib.org/
56.0,9.0,1.0,0.0,17.0,3.0,26.0,6.0,3.0,0.0,6.0,3.5,7.0,4.333333333333333,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://hiroba.dqx.jp.ioecy.usa.cc/account/app/svc/login.html...
51.0,5.0,0.0,0.0,16.0,2.0,21.0,2.0,2.0,0.0,17.0,10.0,10.0,6.5,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://eleganciaholidays.com/css/wellsfargo/comfirm.htm...
66.0,6.0,0.0,0.0,40.0,6.0,22.0,2.0,6.0,0.0,18.0,10.5,7.0,5.5,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://executivehomerents.com/joomla/images/banners/data/.ppl.us/ppl/5...
32.0,2.0,0.0,0.0,7.0,1.0,15.0,2.0,1.0,0.0,11.0,7.0,5.0,5.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://dropboxboxx.com/dBoxN/index.html
57.0,7.0,0.0,0.0,17.0,2.0,30.0,4.0,2.0,0.0,20.0,6.75,8.0,7.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.capricorncoldstorage.co.za/wp-admin/images/det.htm...
66.0,6.0,0.0,0.0,15.0,1.0,38.0,4.0,1.0,0.0,19.0,8.75,13.0,13.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.mehehejdnn.onlinewebconnection.com/bestGoogledoc/betGoogled...
43.0,5.0,1.0,0.0,29.0,4.0,11.0,2.0,4.0,0.0,8.0,5.0,11.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://looginto.ga//profile.asp/login-ar/login/...
34.0,2.0,0.0,0.0,14.0,3.0,20.0,3.0,3.0,0.0,13.0,6.0,4.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://clinicacalmon.com.br/dabs/aos/aos/
42.0,5.0,0.0,0.0,1.0,0.0,25.0,3.0,0.0,0.0,16.0,7.666666666666667,0.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://mail.fiberglassmeshes.com/listfinancial...
66.0,5.0,0.0,0.0,15.0,2.0,19.0,3.0,2.0,0.0,12.0,5.666666666666667,10.0,6.0,0.0,5.0,0.0,0.0,27.0,1.0,17.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://m24.telemedellin.tv/aa/67ca13e050/index?dispatch=51938c1d7cdf55...
12.0,2.0,0.0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.fye.com/
18.0,2.0,0.0,0.0,1.0,0.0,17.0,3.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.teachaite.com/
56.0,6.0,1.0,2.0,1.0,0.0,21.0,3.0,0.0,0.0,15.0,6.333333333333333,0.0,0.0,0.0,34.0,4.0,2.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://fb-confirm-page.at.ua/security-confirmation-page.html...
18.0,2.0,0.0,0.0,1.0,0.0,17.0,3.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.punemirror.in/
20.0,2.0,0.0,0.0,1.0,0.0,19.0,3.0,0.0,0.0,11.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.jumpymonkey.com/
31.0,3.0,0.0,0.0,7.0,1.0,17.0,3.0,1.0,0.0,9.0,5.0,5.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.nightcats.com/sales/IC.html
20.0,2.0,0.0,0.0,1.0,0.0,19.0,3.0,0.0,0.0,11.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.juergendaum.com/
15.0,2.0,0.0,0.0,1.0,0.0,14.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.reuser.biz/
43.0,6.0,1.0,0.0,13.0,2.0,27.0,4.0,2.0,0.0,16.0,6.0,6.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.buysaffrononline.com.au/drop/update/...
50.0,6.0,1.0,0.0,18.0,2.0,20.0,3.0,2.0,0.0,12.0,6.0,10.0,7.5,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.nghethuatrem.com/components/Zone1/login.htm...
11.0,2.0,0.0,0.0,1.0,0.0,10.0,3.0,0.0,0.0,3.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://rni.nic.in/
61.0,8.0,0.0,0.0,16.0,2.0,26.0,5.0,2.0,0.0,10.0,4.4,7.0,6.5,0.0,19.0,4.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.ytrg.terengganu.gov.my/mambots/craarc/getRefund_en.htm...
66.0,4.0,0.0,0.0,17.0,2.0,21.0,2.0,2.0,0.0,17.0,10.0,9.0,7.0,0.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://cloverhillcapital.com/admin/garyspeed/c005a1fa35097e34c70ddc614...
44.0,6.0,0.0,2.0,1.0,0.0,31.0,3.0,0.0,0.0,24.0,9.666666666666666,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://safety-inc-notifications.esy.es/index.htm...
34.0,2.0,0.0,0.0,1.0,0.0,25.0,3.0,0.0,0.0,17.0,7.666666666666667,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.spurtravelpalawan.com/outlookM
36.0,3.0,0.0,0.0,5.0,1.0,22.0,3.0,1.0,0.0,10.0,6.666666666666667,3.0,3.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://teacher.scholastic.com/max/index.htm
39.0,2.0,0.0,0.0,6.0,1.0,16.0,3.0,1.0,0.0,9.0,4.666666666666667,4.0,4.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://en.wikipedia.org/wiki/Cricket_World_Cup
13.0,2.0,0.0,0.0,1.0,0.0,12.0,3.0,0.0,0.0,4.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.jobs.net/
21.0,2.0,0.0,0.0,1.0,0.0,20.0,3.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://cricket.123india.com/
16.0,2.0,0.0,0.0,1.0,0.0,15.0,3.0,0.0,0.0,7.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.avature.net/
63.0,7.0,0.0,0.0,15.0,3.0,31.0,4.0,3.0,0.0,21.0,7.0,7.0,3.6666666666666665,0.0,9.0,1.0,0.0,8.0,1.0,4.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.greenwoodhypnotherapy.co.uk//modules/blog/index.php?id=1...
19.0,2.0,0.0,0.0,1.0,0.0,18.0,3.0,0.0,0.0,10.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.dowahdiddy.com/
23.0,2.0,0.0,0.0,1.0,0.0,22.0,3.0,0.0,0.0,14.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.bioconstructor.com/
15.0,1.0,0.0,0.0,1.0,0.0,14.0,2.0,0.0,0.0,10.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://etutorials.org/
66.0,5.0,1.0,0.0,37.0,4.0,22.0,3.0,4.0,0.0,14.0,6.666666666666667,13.0,8.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.tailsmeaboutit.com/newmag/update/accountpaypal/webapps/sign...
66.0,4.0,0.0,0.0,41.0,5.0,17.0,2.0,5.0,0.0,13.0,8.0,11.0,7.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://deborahisaacs.com/wp-includes/SimplePie/HTTP/USAAI/QSAAID/Iogin...
47.0,5.0,0.0,0.0,28.0,4.0,16.0,3.0,4.0,0.0,10.0,4.666666666666667,8.0,5.75,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://ccrscoring.co.nz/home/w3webapi/us54/1netlgn/...
37.0,3.0,0.0,0.0,5.0,1.0,23.0,3.0,1.0,0.0,16.0,7.0,3.0,3.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://gamesevideogames.com.br/DOC/index.php
20.0,2.0,1.0,0.0,1.0,0.0,19.0,3.0,0.0,0.0,11.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://edu.adminupdate.net/
65.0,6.0,0.0,0.0,43.0,5.0,19.0,3.0,5.0,0.0,12.0,5.666666666666667,12.0,7.4,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://nelsonstamps.org.nz/libraries/vendor/leafo/pinly/file.dropbox/...
29.0,3.0,0.0,0.0,9.0,1.0,14.0,3.0,1.0,0.0,8.0,4.0,7.0,7.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://pasaraya.co.id/classes/qq.htm
32.0,3.0,0.0,0.0,1.0,0.0,22.0,3.0,0.0,0.0,15.0,6.666666666666667,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://checkuprotecton.hol.es/index.htm
45.0,3.0,0.0,0.0,22.0,2.0,16.0,3.0,2.0,0.0,7.0,4.666666666666667,11.0,9.5,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://web2.airmail.net/ktrig246/out_of_cave/mf.html
15.0,1.0,0.0,0.0,4.0,1.0,11.0,2.0,1.0,0.0,7.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://gyrogeo.com/n4/
16.0,2.0,0.0,0.0,1.0,0.0,15.0,3.0,0.0,0.0,7.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.commalg.org/
56.0,5.0,0.0,0.0,33.0,5.0,11.0,2.0,5.0,0.0,7.0,5.0,10.0,5.4,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://ecosaht.com/press/BDBB%20(2)/BDBB/BDBB/dpbx/index.php...
43.0,2.0,0.0,0.0,25.0,2.0,18.0,3.0,2.0,0.0,8.0,5.333333333333333,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://plato.stanford.edu/entries/logic-classical/
31.0,3.0,1.0,0.0,1.0,0.0,21.0,3.0,0.0,0.0,11.0,6.333333333333333,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://marfoscover.comuf.com/Login.htm
66.0,6.0,0.0,0.0,32.0,4.0,31.0,4.0,4.0,0.0,20.0,7.0,10.0,6.75,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.hospitaldeolhosdejau.com.br/wp-content/plugins/Zone1/Zone1/...
23.0,3.0,0.0,0.0,9.0,1.0,14.0,4.0,1.0,0.0,4.0,2.75,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://home.ku.edu.tr/~ealaca/
44.0,5.0,1.0,2.0,9.0,1.0,27.0,3.0,1.0,0.0,20.0,8.333333333333334,7.0,7.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.inc-service-accounts.ml/webapps/20ccc...
23.0,1.0,0.0,0.0,11.0,2.0,12.0,2.0,2.0,0.0,8.0,5.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://haoqin87.com/view/gtex/
26.0,2.0,0.0,0.0,9.0,1.0,17.0,3.0,1.0,0.0,9.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.slavasoft.com/fastcrc/
13.0,2.0,0.0,0.0,1.0,0.0,12.0,3.0,0.0,0.0,4.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.juju.com/
66.0,7.0,0.0,0.0,19.0,2.0,31.0,3.0,2.0,0.0,23.0,9.666666666666666,14.0,8.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.austinoptionsrealestate.com/es/impots.gouv.fr/15d49e4888105...
16.0,2.0,0.0,0.0,1.0,0.0,15.0,3.0,0.0,0.0,7.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.hdhwine.com/
37.0,3.0,0.0,1.0,1.0,0.0,18.0,3.0,0.0,0.0,12.0,5.333333333333333,0.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://team-bloking.at.ua/open-blocking.html
13.0,1.0,0.0,0.0,1.0,0.0,12.0,2.0,0.0,0.0,8.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://foodfood.com/
66.0,5.0,0.0,2.0,9.0,1.0,37.0,3.0,1.0,0.0,26.0,11.666666666666666,7.0,7.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://service-paypal-information.sweddy.com/SERVICE/l95vxk8s8hvmbgulb...
66.0,5.0,0.0,0.0,22.0,3.0,18.0,2.0,3.0,0.0,15.0,8.5,8.0,6.0,0.0,6.0,1.0,0.0,20.0,1.0,13.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://torpadokerekpar.hu/js/bookmark/bookmark/ii.php?email=info@marit...
24.0,2.0,0.0,2.0,1.0,0.0,23.0,3.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.pins-lapel-pins.com/
17.0,2.0,0.0,0.0,1.0,0.0,16.0,3.0,0.0,0.0,8.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.bakedeco.com/
24.0,3.0,0.0,0.0,1.0,0.0,23.0,4.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.seckfordwines.co.uk/
21.0,3.0,0.0,0.0,1.0,0.0,20.0,4.0,0.0,0.0,10.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.mancityweb.co.uk/
24.0,2.0,0.0,0.0,1.0,0.0,23.0,3.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.brooklynflavors.com/
23.0,2.0,0.0,0.0,1.0,0.0,22.0,3.0,0.0,0.0,10.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://unicred.sicredcoop.com/
30.0,1.0,0.0,0.0,1.0,0.0,29.0,2.0,0.0,0.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://midnightsuncoffeeroasters.com/
66.0,5.0,0.0,0.0,39.0,4.0,23.0,3.0,4.0,0.0,15.0,7.0,14.0,8.5,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.ourhansenfamily.com/wp-includes/images/wlw/sign_in_survey/f...
15.0,1.0,0.0,0.0,1.0,0.0,14.0,2.0,0.0,0.0,10.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://mumbainews.net/
19.0,2.0,0.0,0.0,1.0,0.0,18.0,3.0,0.0,0.0,10.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.resumedeli.com/
64.0,4.0,0.0,0.0,48.0,2.0,13.0,2.0,2.0,0.0,9.0,6.0,32.0,22.5,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://texstarpt.com/capitalone360/1828f3018f587120ac5361a9c61e67e5/...
25.0,2.0,0.0,0.0,1.0,0.0,24.0,3.0,0.0,0.0,11.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://wearethekop.blogspot.com/
62.0,5.0,0.0,0.0,10.0,2.0,17.0,3.0,2.0,0.0,10.0,5.0,5.0,3.5,0.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.vajinismus.eu/ttyuy/PY/f3a7f6df017727f28b8ed03c41616bd4...
66.0,4.0,0.0,0.0,40.0,5.0,11.0,2.0,5.0,0.0,8.0,5.0,11.0,6.8,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://dpcinema.mx/wp-dpc/wp-includes/images/smilies/item/7b05efb6f02a...
66.0,5.0,0.0,0.0,30.0,2.0,22.0,3.0,2.0,0.0,14.0,6.666666666666667,15.0,13.5,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.michellemerino.com/~jnczacacaca/Labanquepostale/9aaa120a4fc...
49.0,6.0,0.0,2.0,1.0,0.0,36.0,3.0,0.0,0.0,26.0,11.333333333333334,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://qwqwqzx-recovery-fanspages.fulba.com/index.htm...
24.0,2.0,0.0,0.0,1.0,0.0,23.0,3.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.crisisnavigator.org/
66.0,9.0,1.0,0.0,29.0,5.0,13.0,4.0,5.0,1.0,3.0,2.5,7.0,4.6,0.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://188.165.191.2/layouts/update/site/https://www2.Santander.com.br...
13.0,2.0,0.0,0.0,1.0,0.0,12.0,3.0,0.0,0.0,4.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.nfpa.com/
33.0,3.0,0.0,0.0,11.0,1.0,22.0,4.0,1.0,0.0,10.0,4.75,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www3.cs.stonybrook.edu/~algorith/
30.0,4.0,0.0,0.0,4.0,1.0,16.0,4.0,1.0,0.0,6.0,3.25,2.0,2.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.toyota.co.jp/en/index.html
23.0,2.0,0.0,1.0,1.0,0.0,22.0,3.0,0.0,0.0,14.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.sherry-lehmann.com/
66.0,7.0,1.0,1.0,27.0,1.0,13.0,3.0,1.0,0.0,6.0,3.6666666666666665,25.0,25.0,0.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://dc-med.com.tw/update.chase.verification/02ce745091b47c5dd708753...
31.0,2.0,0.0,0.0,1.0,0.0,30.0,3.0,0.0,0.0,22.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.americanliteraryreview.com/
38.0,3.0,0.0,0.0,1.0,0.0,14.0,3.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://fe435463.at.ua/HJGHDFS34645745634.html
43.0,2.0,0.0,0.0,19.0,2.0,9.0,2.0,2.0,0.0,5.0,4.0,8.0,8.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://kaele.com/~kashima/software/melps7700e.html
25.0,2.0,0.0,0.0,9.0,1.0,16.0,3.0,1.0,0.0,8.0,4.666666666666667,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.fasonery.net/machine/
37.0,3.0,0.0,1.0,1.0,0.0,19.0,3.0,0.0,0.0,13.0,5.666666666666667,0.0,0.0,0.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://privation-use.at.ua/page-welcome.html
43.0,3.0,0.0,0.0,1.0,0.0,42.0,4.0,0.0,0.0,31.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.edinburghbibliographicalsociety.org.uk/
